feature,family,component_index,model_importance,explained_variance_ratio,top_positive_terms,top_positive_weights,top_negative_terms,top_negative_weights,description
char_svd_58,char_svd,58,0.3107931164095651,0.003432964700644463,чар | чаро | чаров | азоч | арова | очар | чарова | разоч | зоча | зочар | азоча | азочар | зоч | очаро | аров,0.081683 | 0.081440 | 0.081357 | 0.081244 | 0.081219 | 0.081197 | 0.081182 | 0.081160 | 0.081094 | 0.081094 | 0.081039 | 0.081039 | 0.080962 | 0.080955 | 0.080938,цве | цвет |  цвет |  цв |  цве | цвет  | присла | рисла | вет  | исла | рисл | присл | исл |  цвет  | ислал,-0.071258 | -0.071171 | -0.069839 | -0.069815 | -0.069815 | -0.055794 | -0.055522 | -0.055522 | -0.055517 | -0.055449 | -0.055439 | -0.055439 | -0.055057 | -0.055051 | -0.054859,positive side: чар | чаро | чаров | азоч | арова | очар | чарова | разоч | зоча | зочар | азоча | азочар | зоч | очаро | аров; negative side: цве | цвет |  цвет |  цв |  цве | цвет  | присла | рисла | вет  | исла | рисл | присл | исл |  цвет  | ислал
char_svd_59,char_svd,59,0.1492352251981553,0.0033910570268092994,крас | кра | раси | краси | клас |  клас | ласс | класс |  кла |  класс | расив | асив | красив |  крас | сив,0.093444 | 0.092569 | 0.091384 | 0.091330 | 0.091280 | 0.090769 | 0.090651 | 0.090651 | 0.090443 | 0.090177 | 0.089834 | 0.089770 | 0.089767 | 0.089734 | 0.089672,рос | рост |  рос |  ро | курт | рисла | присла | урт | присл | рисл | исла | слал |  курт | ислал | прислал,-0.077538 | -0.069963 | -0.067965 | -0.063485 | -0.057803 | -0.057787 | -0.057787 | -0.057753 | -0.057740 | -0.057740 | -0.057445 | -0.057093 | -0.056975 | -0.056897 | -0.056895,positive side: крас | кра | раси | краси | клас |  клас | ласс | класс |  кла |  класс | расив | асив | красив |  крас | сив; negative side: рос | рост |  рос |  ро | курт | рисла | присла | урт | присл | рисл | исла | слал |  курт | ислал | прислал
char_svd_60,char_svd,60,0.1037508100366159,0.0033388467757974817,стве | ствен | твен | ственн | твенн | венн | вен | енн | естве | ествен | ественн | честве | чествен | ачестве | тве,0.115389 | 0.115005 | 0.114974 | 0.114808 | 0.114777 | 0.114634 | 0.114046 | 0.106864 | 0.095843 | 0.095440 | 0.095272 | 0.093250 | 0.092917 | 0.092651 | 0.079501,крас | кра |  кра |  крас | раси | краси |  рос | асив | расив | красив | сив |  ро |  краси | рост | рос,-0.066710 | -0.066115 | -0.064839 | -0.064835 | -0.061641 | -0.061598 | -0.061548 | -0.060400 | -0.060397 | -0.060394 | -0.060275 | -0.060209 | -0.059715 | -0.059310 | -0.059120,positive side: стве | ствен | твен | ственн | твенн | венн | вен | енн | естве | ествен | ественн | честве | чествен | ачестве | тве; negative side: крас | кра |  кра |  крас | раси | краси |  рос | асив | расив | красив | сив |  ро |  краси | рост | рос
char_svd_61,char_svd,61,0.1236307747535791,0.003281832000151349,кур | курт | урт |  курт | уртк | куртк | ртк |  кур |  куртк |  ку | уртка | куртка | ртка |  куртка | ртка ,0.137199 | 0.128549 | 0.128473 | 0.126582 | 0.126081 | 0.126081 | 0.125934 | 0.124176 | 0.124091 | 0.113015 | 0.109850 | 0.109850 | 0.109832 | 0.107820 | 0.098184,стве | венн | ствен | твен | ственн | твенн | вен | енн | руба | рубаш | убаш | баш | уба | рубашк | убашк,-0.093328 | -0.093017 | -0.092951 | -0.092941 | -0.092825 | -0.092815 | -0.092229 | -0.087626 | -0.086028 | -0.085910 | -0.085910 | -0.085662 | -0.085436 | -0.085287 | -0.085287,positive side: кур | курт | урт |  курт | уртк | куртк | ртк |  кур |  куртк |  ку | уртка | куртка | ртка |  куртка | ртка ; negative side: стве | венн | ствен | твен | ственн | твенн | вен | енн | руба | рубаш | убаш | баш | уба | рубашк | убашк
char_svd_62,char_svd,62,0.1105831074625586,0.0032296279346710937,после | осле | посл | после  | осле  | сле  | осл | кофт | офт | коф |  после |  посл |  после  |  кофт |  коф,0.102245 | 0.102192 | 0.101785 | 0.101448 | 0.101442 | 0.101407 | 0.100540 | 0.100043 | 0.100007 | 0.099985 | 0.099275 | 0.098823 | 0.098493 | 0.098414 | 0.098409,кур | присла | рисла | курт | исла | рисл | присл | урт | ртк |  курт | куртк | уртк | исл | ислал | рислал,-0.069681 | -0.063407 | -0.063407 | -0.063386 | -0.063374 | -0.063333 | -0.063333 | -0.063317 | -0.062620 | -0.062542 | -0.062532 | -0.062532 | -0.062510 | -0.062296 | -0.062286,positive side: после | осле | посл | после  | осле  | сле  | осл | кофт | офт | коф |  после |  посл |  после  |  кофт |  коф; negative side: кур | присла | рисла | курт | исла | рисл | присл | урт | ртк |  курт | куртк | уртк | исл | ислал | рислал
char_svd_63,char_svd,63,0.1139701003332526,0.0031833206881074294,ообще | бще | обще | ообщ | ооб | вообщ | воо | вообще | вооб |  воо |  вооб |  вообщ |  вообще | общ | !!!,0.131652 | 0.131552 | 0.131543 | 0.131352 | 0.130183 | 0.129424 | 0.129422 | 0.129402 | 0.129388 | 0.126433 | 0.126400 | 0.126397 | 0.126376 | 0.124621 | 0.117992,носи | носит | осит |  нос | осить | сить | носить | нос | сит |  носи |  носит |  носить | оси | сить  | осить ,-0.077571 | -0.077550 | -0.077167 | -0.076812 | -0.076764 | -0.076761 | -0.076686 | -0.076595 | -0.073895 | -0.073431 | -0.073176 | -0.072417 | -0.072196 | -0.070329 | -0.070244,positive side: ообще | бще | обще | ообщ | ооб | вообщ | воо | вообще | вооб |  воо |  вооб |  вообщ |  вообще | общ | !!!; negative side: носи | носит | осит |  нос | осить | сить | носить | нос | сит |  носи |  носит |  носить | оси | сить  | осить 
char_svd_64,char_svd,64,0.1377444468914679,0.0031728960971222522,присла | рисла | рисл | присл | исла | слал | прис | исл | ислал | прислал | рислал | сла |  присла |  присл |  прис,0.097087 | 0.097087 | 0.097075 | 0.097075 | 0.096717 | 0.095972 | 0.095837 | 0.095519 | 0.095305 | 0.095289 | 0.095289 | 0.095070 | 0.094530 | 0.094508 | 0.093417, во |  на  | на  |  рос |  ро | ообще | вообще | вообщ |  на | ообщ | вооб | воо | ооб |  воо |  вообще,-0.065592 | -0.060830 | -0.059453 | -0.059319 | -0.057458 | -0.055889 | -0.055255 | -0.055252 | -0.055249 | -0.055228 | -0.055197 | -0.055121 | -0.054137 | -0.053851 | -0.053786,positive side: присла | рисла | рисл | присл | исла | слал | прис | исл | ислал | прислал | рислал | сла |  присла |  присл |  прис; negative side:  во |  на  | на  |  рос |  ро | ообще | вообще | вообщ |  на | ообщ | вооб | воо | ооб |  воо |  вообще
char_svd_65,char_svd,65,0.1317504871286851,0.0031415072729526518,рука | кав | рукав | укав |  рука | рук | ука |  рукав |  рук | кава | укава | рукава | ава |  рукава | кава ,0.094670 | 0.093681 | 0.093621 | 0.093599 | 0.092737 | 0.092433 | 0.092136 | 0.091634 | 0.090735 | 0.079959 | 0.079843 | 0.079843 | 0.078004 | 0.077910 | 0.069389,курт | урт |  курт | ртк | куртк | уртк |  куртк |  кур |  ку | ртка | уртка | куртка |  куртка | кур | после,-0.086903 | -0.086832 | -0.085694 | -0.085189 | -0.085041 | -0.085041 | -0.083873 | -0.083438 | -0.077782 | -0.076144 | -0.075995 | -0.075995 | -0.074901 | -0.070784 | -0.068766,positive side: рука | кав | рукав | укав |  рука | рук | ука |  рукав |  рук | кава | укава | рукава | ава |  рукава | кава ; negative side: курт | урт |  курт | ртк | куртк | уртк |  куртк |  кур |  ку | ртка | уртка | куртка |  куртка | кур | после
char_svd_66,char_svd,66,0.1166826911796379,0.0031018617241437368,ели |  во | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  недели | дел,0.080514 | 0.078316 | 0.070603 | 0.070561 | 0.069919 | 0.069536 | 0.069494 | 0.068802 | 0.068616 | 0.067542 | 0.065399 | 0.065099 | 0.064402 | 0.064296 | 0.058738,одавц | родавц | продавц | авц | давц | го  | ак  | олг | долг |  долг | его |  дол | чег | чего | дол,-0.078165 | -0.078153 | -0.078133 | -0.078092 | -0.078090 | -0.069097 | -0.061200 | -0.059947 | -0.059511 | -0.059219 | -0.059081 | -0.058092 | -0.057600 | -0.057589 | -0.056838,positive side: ели |  во | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  недели | дел; negative side: одавц | родавц | продавц | авц | давц | го  | ак  | олг | долг |  долг | его |  дол | чег | чего | дол
char_svd_67,char_svd,67,0.1818598198587526,0.0030704458325094782,олг | олго | долг | лго |  долг |  дол | дол | долго |  долго | лго  | олго  | долго  |  долго  |  ок |  до,0.139390 | 0.133850 | 0.133822 | 0.133656 | 0.132089 | 0.130553 | 0.128863 | 0.128496 | 0.126652 | 0.106113 | 0.106051 | 0.106042 | 0.104316 | 0.074886 | 0.072401,!!! | аказа | заказа |  заказа | аказал | заказал | аказала | казала  | азала  | зала  | тонк | онк | тон |  тонк |  тон,-0.074144 | -0.062727 | -0.062683 | -0.060881 | -0.060834 | -0.060784 | -0.059787 | -0.058480 | -0.058468 | -0.058415 | -0.057808 | -0.057488 | -0.056836 | -0.056512 | -0.056308,positive side: олг | олго | долг | лго |  долг |  дол | дол | долго |  долго | лго  | олго  | долго  |  долго  |  ок |  до; negative side: !!! | аказа | заказа |  заказа | аказал | заказал | аказала | казала  | азала  | зала  | тонк | онк | тон |  тонк |  тон
char_svd_68,char_svd,68,0.1396943119135063,0.0030419627733047966,олг | долг | олго | лго |  долг | долго |  дол |  долго | дол | олго  | долго  | лго  |  долго  | го  | !!!,0.119524 | 0.114447 | 0.114405 | 0.114037 | 0.112911 | 0.109436 | 0.108285 | 0.107843 | 0.107810 | 0.092297 | 0.092294 | 0.092286 | 0.090780 | 0.071123 | 0.057886,все | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  вс |  недели | ели,-0.086173 | -0.073699 | -0.073661 | -0.073108 | -0.072897 | -0.072859 | -0.071860 | -0.071569 | -0.070985 | -0.068303 | -0.068273 | -0.067773 | -0.067513 | -0.067485 | -0.067412,positive side: олг | долг | олго | лго |  долг | долго |  дол |  долго | дол | олго  | долго  | лго  |  долго  | го  | !!!; negative side: все | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  вс |  недели | ели
char_svd_69,char_svd,69,0.0896160296814659,0.0030244033068561773,еаль | еальн | еал | еально | деал | идеа | идеал | деа | деаль | деальн | идеальн | идеаль |  идеал |  идеа |  идеаль,0.102143 | 0.102143 | 0.101806 | 0.097343 | 0.096384 | 0.096369 | 0.096369 | 0.096365 | 0.096052 | 0.096052 | 0.096037 | 0.096037 | 0.095277 | 0.095277 | 0.094943,рос |  рос |  ро | осс | росс | росси | осси |  росс | сси |  росси | сий | сийс | сийск | ийск | ссий,-0.091151 | -0.083619 | -0.078693 | -0.077650 | -0.077624 | -0.077423 | -0.077418 | -0.076560 | -0.076521 | -0.076270 | -0.073508 | -0.073301 | -0.073301 | -0.073242 | -0.073149,positive side: еаль | еальн | еал | еально | деал | идеа | идеал | деа | деаль | деальн | идеальн | идеаль |  идеал |  идеа |  идеаль; negative side: рос |  рос |  ро | осс | росс | росси | осси |  росс | сси |  росси | сий | сийс | сийск | ийск | ссий
char_svd_70,char_svd,70,0.0591256962667959,0.0029828721623260867,все | !!! |  все |  вс | все  | се  |  все  | его | чег | чего | ичего | ичег | ничего | ничег | ниче,0.100591 | 0.083510 | 0.075673 | 0.074371 | 0.070920 | 0.070382 | 0.069810 | 0.068167 | 0.067099 | 0.067007 | 0.065376 | 0.065376 | 0.065372 | 0.065372 | 0.065217,общ | вообще | вообщ | вооб | воо | ообще | ообщ | ооб | обще | бще |  вообще |  вооб |  вообщ |  воо | шли,-0.097438 | -0.091519 | -0.091495 | -0.091486 | -0.091357 | -0.090982 | -0.090821 | -0.090133 | -0.089956 | -0.089944 | -0.089781 | -0.089760 | -0.089756 | -0.089724 | -0.080839,positive side: все | !!! |  все |  вс | все  | се  |  все  | его | чег | чего | ичего | ичег | ничего | ничег | ниче; negative side: общ | вообще | вообщ | вооб | воо | ообще | ообщ | ооб | обще | бще |  вообще |  вооб |  вообщ |  воо | шли
char_svd_71,char_svd,71,0.06554173283346,0.0029565650430359,!!! | звр | возв | возвр | озвр | звра | озвра | возвра |  возвр |  возв |  возвра | озв |  воз | воз | оказа,0.092135 | 0.090149 | 0.090138 | 0.090138 | 0.090138 | 0.090044 | 0.090034 | 0.090034 | 0.089581 | 0.089581 | 0.089476 | 0.089432 | 0.082700 | 0.077132 | 0.067437,ообще | ообщ | ооб | обще | бще | вообщ | вооб | вообще | воо | общ |  вооб |  вообщ |  вообще |  воо | бще ,-0.072033 | -0.071607 | -0.070880 | -0.069730 | -0.069718 | -0.069031 | -0.069012 | -0.069000 | -0.068880 | -0.067901 | -0.067321 | -0.067303 | -0.067271 | -0.067236 | -0.058677,positive side: !!! | звр | возв | возвр | озвр | звра | озвра | возвра |  возвр |  возв |  возвра | озв |  воз | воз | оказа; negative side: ообще | ообщ | ооб | обще | бще | вообщ | вооб | вообще | воо | общ |  вооб |  вообщ |  вообще |  воо | бще 
char_svd_72,char_svd,72,0.0761929385413235,0.0029160368997867957,курат | урат | кура | куратн | уратн | ккур | ккурат | ккура | кку | аккур | аккурат | акку | аккура | акк | ккуратн,0.077061 | 0.077057 | 0.077044 | 0.076872 | 0.076869 | 0.076678 | 0.076678 | 0.076678 | 0.076678 | 0.076539 | 0.076539 | 0.076539 | 0.076539 | 0.076506 | 0.076490,шло | цвет | цве |  цв |  цве |  цвет | ишло | ришло | пришло | шло  |  пришло | раме | аметр | араме | раметр,-0.066235 | -0.057092 | -0.057073 | -0.057044 | -0.057044 | -0.057012 | -0.056736 | -0.056726 | -0.056716 | -0.056503 | -0.056006 | -0.055513 | -0.055348 | -0.055271 | -0.055257,positive side: курат | урат | кура | куратн | уратн | ккур | ккурат | ккура | кку | аккур | аккурат | акку | аккура | акк | ккуратн; negative side: шло | цвет | цве |  цв |  цве |  цвет | ишло | ришло | пришло | шло  |  пришло | раме | аметр | араме | раметр
char_svd_73,char_svd,73,0.2449582057910116,0.002912093033277434,ратн | курат | урат | кура | куратн | уратн | ккура | ккурат | кку | ккур | аккура | аккур | акку | аккурат | акк,0.102346 | 0.101938 | 0.101917 | 0.101848 | 0.101645 | 0.101639 | 0.101237 | 0.101237 | 0.101237 | 0.101237 | 0.100991 | 0.100991 | 0.100991 | 0.100991 | 0.100979, та |  так | так | ожи | дал | дала | ала  | жида | ожида | ожид | ида | жид |  ожи |  ож |  ожида,-0.067008 | -0.066479 | -0.066466 | -0.062278 | -0.062262 | -0.061233 | -0.060551 | -0.060385 | -0.060326 | -0.060326 | -0.060200 | -0.060166 | -0.059032 | -0.058994 | -0.058983,positive side: ратн | курат | урат | кура | куратн | уратн | ккура | ккурат | кку | ккур | аккура | аккур | акку | аккурат | акк; negative side:  та |  так | так | ожи | дал | дала | ала  | жида | ожида | ожид | ида | жид |  ожи |  ож |  ожида
char_svd_74,char_svd,74,0.0202891544867121,0.002880629542797148,!!! | !!  | !!!  | рост | !!!! | осто | сто | росто | прост | просто |  прост |  просто | осто  | просто  | росто ,0.134306 | 0.096514 | 0.093593 | 0.086517 | 0.081592 | 0.079213 | 0.078535 | 0.077818 | 0.077453 | 0.076525 | 0.075519 | 0.074576 | 0.074385 | 0.074300 | 0.074291,общ | обще | бще | ообще | ообщ | ооб | вообще | вообщ | вооб | воо |  вообще |  вообщ |  вооб |  воо | бще ,-0.072635 | -0.070396 | -0.070383 | -0.069552 | -0.069550 | -0.069118 | -0.068472 | -0.068469 | -0.068421 | -0.068186 | -0.066708 | -0.066706 | -0.066688 | -0.066637 | -0.058446,positive side: !!! | !!  | !!!  | рост | !!!! | осто | сто | росто | прост | просто |  прост |  просто | осто  | просто  | росто ; negative side: общ | обще | бще | ообще | ообщ | ооб | вообще | вообщ | вооб | воо |  вообще |  вообщ |  вооб |  воо | бще 
char_svd_75,char_svd,75,0.1386419744865245,0.002843693726792186,звр | возвр | озвр | возв | звра | озвра | возвра |  возвр |  возв |  возвра | озв |  воз | воз | вра | родавц,0.093279 | 0.093187 | 0.093187 | 0.093187 | 0.093167 | 0.093075 | 0.093075 | 0.092592 | 0.092592 | 0.092480 | 0.092293 | 0.087960 | 0.084143 | 0.080113 | 0.061375, ок | оказал | оказа | оказ |  оказа |  оказал |  ока |  оказ | ели | ока | его | дал | дала | неде | недел,-0.081124 | -0.072876 | -0.072086 | -0.071755 | -0.071666 | -0.071654 | -0.071535 | -0.071518 | -0.068909 | -0.067243 | -0.055188 | -0.054766 | -0.053175 | -0.052978 | -0.052915,positive side: звр | возвр | озвр | возв | звра | озвра | возвра |  возвр |  возв |  возвра | озв |  воз | воз | вра | родавц; negative side:  ок | оказал | оказа | оказ |  оказа |  оказал |  ока |  оказ | ели | ока | его | дал | дала | неде | недел
char_svd_76,char_svd,76,0.3436871337136237,0.002834035655304045, св | свит | сви | свите |  свит | свитер | витер |  сви | итер |  свите |  свитер | вите | тонк | онк | тон,0.091735 | 0.083246 | 0.082880 | 0.082405 | 0.082397 | 0.082320 | 0.082320 | 0.082140 | 0.081723 | 0.081612 | 0.081527 | 0.078579 | 0.074896 | 0.074517 | 0.074506,рос | росс | осси | росси | осс | сси |  росс |  росси | сий | ийск | сийск | сийс | ссий | россий | оссий,-0.064238 | -0.052437 | -0.052424 | -0.052420 | -0.052366 | -0.051979 | -0.051803 | -0.051733 | -0.049899 | -0.049784 | -0.049783 | -0.049783 | -0.049719 | -0.049710 | -0.049710,positive side:  св | свит | сви | свите |  свит | свитер | витер |  сви | итер |  свите |  свитер | вите | тонк | онк | тон; negative side: рос | росс | осси | росси | осс | сси |  росс |  росси | сий | ийск | сийск | сийс | ссий | россий | оссий
char_svd_77,char_svd,77,0.1849075609627108,0.002731785827532738,!!! | !!  | !!!  | !!!! |  вс |  все | се  | все  |  все  | ак  | все | тонк | онк |  тонк | тон,0.129481 | 0.091638 | 0.088654 | 0.082915 | 0.079256 | 0.078708 | 0.078280 | 0.078032 | 0.076948 | 0.068446 | 0.066599 | 0.059634 | 0.059400 | 0.058361 | 0.057247,рост | прост | росто | просто |  прост | осто |  просто | росто  | осто  | просто  | сто | сто  |  прос | прос | рос,-0.097618 | -0.094532 | -0.093661 | -0.092688 | -0.092398 | -0.090966 | -0.090529 | -0.090390 | -0.090359 | -0.090317 | -0.087889 | -0.087730 | -0.081647 | -0.081162 | -0.077486,positive side: !!! | !!  | !!!  | !!!! |  вс |  все | се  | все  |  все  | ак  | все | тонк | онк |  тонк | тон; negative side: рост | прост | росто | просто |  прост | осто |  просто | росто  | осто  | просто  | сто | сто  |  прос | прос | рос
char_svd_78,char_svd,78,0.1002675049522379,0.0027189190476749566,!!! | !!  | !!!  | !!!! | недел | неде | роше | хороше | ороше |  недел |  неде | едел |  хороше | еде | нед,0.185368 | 0.131200 | 0.127578 | 0.116337 | 0.078589 | 0.078567 | 0.078326 | 0.078047 | 0.077993 | 0.077689 | 0.077667 | 0.077555 | 0.077461 | 0.076430 | 0.075859,тонк | онк |  тонк | хороша | ороша | роша | шая | оша |  хороша | тон | хорошая | рошая | орошая | ошая |  тон,-0.070866 | -0.070409 | -0.069439 | -0.067413 | -0.067405 | -0.067387 | -0.067333 | -0.067183 | -0.066960 | -0.066919 | -0.066711 | -0.066702 | -0.066702 | -0.066673 | -0.066551,positive side: !!! | !!  | !!!  | !!!! | недел | неде | роше | хороше | ороше |  недел |  неде | едел |  хороше | еде | нед; negative side: тонк | онк |  тонк | хороша | ороша | роша | шая | оша |  хороша | тон | хорошая | рошая | орошая | ошая |  тон
char_svd_79,char_svd,79,0.112860568250887,0.0027159923199793026,!!! | !!  | !!!  | !!!! | ак  | хороша | ороша | роша | оша |  хороша | хорошая | ошая | рошая | орошая | шая,0.202621 | 0.144449 | 0.139708 | 0.125865 | 0.099379 | 0.086938 | 0.086922 | 0.086867 | 0.086720 | 0.086529 | 0.086057 | 0.086045 | 0.086041 | 0.086041 | 0.083147,все | рошо | орошо | хорошо | ошо |  хорошо |  все |  вс | все  | се  |  все  | сем | всем | овсе | совсе,-0.113964 | -0.078501 | -0.078497 | -0.078429 | -0.078299 | -0.077293 | -0.075312 | -0.075128 | -0.073468 | -0.072882 | -0.072507 | -0.069337 | -0.069309 | -0.068703 | -0.068575,positive side: !!! | !!  | !!!  | !!!! | ак  | хороша | ороша | роша | оша |  хороша | хорошая | ошая | рошая | орошая | шая; negative side: все | рошо | орошо | хорошо | ошо |  хорошо |  все |  вс | все  | се  |  все  | сем | всем | овсе | совсе
char_svd_80,char_svd,80,0.1090597359320287,0.0026692189743407774,!!! | !!  | !!!  | !!!! | !!!!! | !!!!  | тся | осси | росси | росс | осс | ется | сси | сий |  росси,0.173775 | 0.122023 | 0.119051 | 0.110355 | 0.070282 | 0.069308 | 0.057511 | 0.056000 | 0.055991 | 0.055703 | 0.055487 | 0.055446 | 0.055316 | 0.055145 | 0.055112,прост | росто | просто |  прост | осто | росто  | осто  | просто  |  просто | рост | сто  | сто |  прос | прос | то ,-0.118526 | -0.118113 | -0.117476 | -0.115212 | -0.115154 | -0.114423 | -0.114346 | -0.114294 | -0.114031 | -0.111491 | -0.107831 | -0.103205 | -0.098596 | -0.098523 | -0.074930,positive side: !!! | !!  | !!!  | !!!! | !!!!! | !!!!  | тся | осси | росси | росс | осс | ется | сси | сий |  росси; negative side: прост | росто | просто |  прост | осто | росто  | осто  | просто  |  просто | рост | сто  | сто |  прос | прос | то 
char_svd_81,char_svd,81,0.3090157651074351,0.0026675453625869417,!!! | !!  | !!!  | !!!! | !!!!! | !!!!  | !!!!!! | тонк | онк |  тонк | тон |  тон | овсем | совс | совсе,0.294236 | 0.210187 | 0.203069 | 0.181374 | 0.114069 | 0.112945 | 0.079640 | 0.078351 | 0.078151 | 0.076927 | 0.076510 | 0.076206 | 0.070422 | 0.070410 | 0.070371,ется | тся |  та |  так | так | етс | ется  |  св | аетс | ается | ает | ильн | иль | ильно | сильн,-0.064059 | -0.059143 | -0.056975 | -0.055902 | -0.055852 | -0.051392 | -0.045844 | -0.045570 | -0.045096 | -0.045094 | -0.043980 | -0.043827 | -0.043402 | -0.042822 | -0.042593,positive side: !!! | !!  | !!!  | !!!! | !!!!! | !!!!  | !!!!!! | тонк | онк |  тонк | тон |  тон | овсем | совс | совсе; negative side: ется | тся |  та |  так | так | етс | ется  |  св | аетс | ается | ает | ильн | иль | ильно | сильн
char_svd_82,char_svd,82,0.3978527230714788,0.0026366428977693435,овсем | совс | совсе | совсем | овсе |  совс |  совсе |  совсем | овс | всем | сем | овсем  | совсем  | всем  | сем ,0.127664 | 0.127638 | 0.127628 | 0.127580 | 0.127294 | 0.126127 | 0.126082 | 0.126034 | 0.123664 | 0.123567 | 0.123211 | 0.121581 | 0.121492 | 0.118751 | 0.118749,рошо | орошо | хорошо | ошо |  хорошо | цвет | цве | вет |  цв |  цве |  цвет | цвет  | вет  |  цвет  | ет ,-0.112578 | -0.112569 | -0.112513 | -0.112378 | -0.111094 | -0.106167 | -0.106152 | -0.106023 | -0.105499 | -0.105499 | -0.105499 | -0.082294 | -0.082031 | -0.081233 | -0.074454,positive side: овсем | совс | совсе | совсем | овсе |  совс |  совсе |  совсем | овс | всем | сем | овсем  | совсем  | всем  | сем ; negative side: рошо | орошо | хорошо | ошо |  хорошо | цвет | цве | вет |  цв |  цве |  цвет | цвет  | вет  |  цвет  | ет 
char_svd_83,char_svd,83,0.1134914727228348,0.0025979864978440217,ак  |  так | так |  та | так  |  так  | как  | как |  как |  как  |  ка | ие  |  и  |  не |  не ,0.165987 | 0.163393 | 0.163004 | 0.153845 | 0.136444 | 0.135536 | 0.079287 | 0.078790 | 0.078223 | 0.078090 | 0.043992 | 0.041154 | 0.039938 | 0.039057 | 0.038348,!!! | !!  | !!!  | !!!! | ороша | хороша | роша | оша |  хороша | ошая | орошая | рошая | хорошая | шая |  св,-0.139416 | -0.099971 | -0.096299 | -0.086272 | -0.075304 | -0.075282 | -0.075257 | -0.075142 | -0.074785 | -0.074621 | -0.074611 | -0.074611 | -0.074589 | -0.071345 | -0.066920,positive side: ак  |  так | так |  та | так  |  так  | как  | как |  как |  как  |  ка | ие  |  и  |  не |  не ; negative side: !!! | !!  | !!!  | !!!! | ороша | хороша | роша | оша |  хороша | ошая | орошая | рошая | хорошая | шая |  св
char_svd_84,char_svd,84,0.1839570326242065,0.002582483106161057,!!! | так |  так | ак  |  та | свит | сви | свите | свитер | витер |  свит |  сви |  свите |  свитер | итер,0.121791 | 0.104653 | 0.104652 | 0.100334 | 0.098388 | 0.096196 | 0.095736 | 0.095641 | 0.095544 | 0.095544 | 0.095525 | 0.095203 | 0.094975 | 0.094883 | 0.094721,ничег | ничего | ичего | ичег | чег | чего | ниче | нич |  ниче |  нич |  ничего |  ничег | его | иче | чего ,-0.091590 | -0.091590 | -0.091588 | -0.091588 | -0.091464 | -0.091433 | -0.091432 | -0.090578 | -0.090413 | -0.090291 | -0.090273 | -0.090273 | -0.089671 | -0.084275 | -0.083174,positive side: !!! | так |  так | ак  |  та | свит | сви | свите | свитер | витер |  свит |  сви |  свите |  свитер | итер; negative side: ничег | ничего | ичего | ичег | чег | чего | ниче | нич |  ниче |  нич |  ничего |  ничег | его | иче | чего 
char_svd_85,char_svd,85,0.0750931213549855,0.00254311686127295,хороши | ороши |  хороши | роши | оши | рошие | хорошие | ошие | орошие | шие | роший | оший | ороший | хороший | ший,0.150142 | 0.150118 | 0.149116 | 0.148580 | 0.140911 | 0.090964 | 0.090964 | 0.090964 | 0.090964 | 0.084558 | 0.082450 | 0.082450 | 0.082450 | 0.082400 | 0.081411,луз | блуз | блу |  блуз |  блу | узк | лузк | блузк |  бл | шая |  блузк | оша | ороша | хороша | роша,-0.078234 | -0.078199 | -0.077636 | -0.077616 | -0.077583 | -0.073663 | -0.073309 | -0.073241 | -0.073181 | -0.072909 | -0.072766 | -0.072550 | -0.072548 | -0.072543 | -0.072532,positive side: хороши | ороши |  хороши | роши | оши | рошие | хорошие | ошие | орошие | шие | роший | оший | ороший | хороший | ший; negative side: луз | блуз | блу |  блуз |  блу | узк | лузк | блузк |  бл | шая |  блузк | оша | ороша | хороша | роша
char_svd_86,char_svd,86,0.1341254640147804,0.002505786383536269,меру | азмеру | змеру | размеру | еру | по  |  по  | меру  | змеру  | азмеру  | еру  | ру  | ели | ороши | хороши,0.137333 | 0.137201 | 0.137201 | 0.137201 | 0.136131 | 0.113293 | 0.110103 | 0.107752 | 0.107634 | 0.107634 | 0.107507 | 0.102318 | 0.076669 | 0.074399 | 0.074375,ер  | мер  | змер  | азмер  | размер  | оше | под |  под | подо | одо |  подо | одош | подош |  бра |  подош,-0.087232 | -0.079023 | -0.078777 | -0.078705 | -0.078643 | -0.057099 | -0.056092 | -0.055893 | -0.049901 | -0.049676 | -0.049650 | -0.048413 | -0.048413 | -0.048199 | -0.048172,positive side: меру | азмеру | змеру | размеру | еру | по  |  по  | меру  | змеру  | азмеру  | еру  | ру  | ели | ороши | хороши; negative side: ер  | мер  | змер  | азмер  | размер  | оше | под |  под | подо | одо |  подо | одош | подош |  бра |  подош
