feature,family,component_index,model_importance,explained_variance_ratio,top_positive_terms,top_positive_weights,top_negative_terms,top_negative_weights,description
word_svd_145,word_svd,145,0.1208168650671024,0.0008652078870551088,большое | жаль | очень жаль | спасибо большое | свой | запах | куртка | на свой | сильно | просвечивает | мала | оказалась | описании | чуть | качество,0.209326 | 0.200576 | 0.145914 | 0.142100 | 0.135875 | 0.126973 | 0.126678 | 0.117845 | 0.109128 | 0.094282 | 0.090933 | 0.082881 | 0.080265 | 0.078738 | 0.076126,маленькая | от | цвета | маломерит | не очень | смотрится | выглядит | будет | отличается | размера | сетке | размерной | размерной сетке | нитки не | не торчат,-0.156582 | -0.149232 | -0.145288 | -0.144490 | -0.115253 | -0.110298 | -0.105981 | -0.104171 | -0.103669 | -0.101487 | -0.100641 | -0.098197 | -0.093865 | -0.088599 | -0.088526,positive side: большое | жаль | очень жаль | спасибо большое | свой | запах | куртка | на свой | сильно | просвечивает | мала | оказалась | описании | чуть | качество; negative side: маленькая | от | цвета | маломерит | не очень | смотрится | выглядит | будет | отличается | размера | сетке | размерной | размерной сетке | нитки не | не торчат
char_svd_128,char_svd,128,0.1207991601605535,0.0017009894007642195,... | ..  | шёл  | ёл  | ...  | ный | ный  | ошё | ошёл | дошёл | дошё | ый  | жал | подошё | подошёл,0.107386 | 0.082379 | 0.077890 | 0.077705 | 0.077640 | 0.064589 | 0.057277 | 0.055930 | 0.055919 | 0.055500 | 0.055500 | 0.054296 | 0.053288 | 0.051150 | 0.051150,ере | рез  | чере | ерез |  чер | через | через  | ерез  | чер |  чере |  через |  через  | ез  | рез |  че,-0.105238 | -0.104969 | -0.104096 | -0.103523 | -0.103507 | -0.103467 | -0.103283 | -0.103283 | -0.102691 | -0.102296 | -0.101917 | -0.101725 | -0.098840 | -0.095526 | -0.090704,positive side: ... | ..  | шёл  | ёл  | ...  | ный | ный  | ошё | ошёл | дошёл | дошё | ый  | жал | подошё | подошёл; negative side: ере | рез  | чере | ерез |  чер | через | через  | ерез  | чер |  чере |  через |  через  | ез  | рез |  че
word_svd_157,word_svd,157,0.1193357400704012,0.0008188613731448651,просвечивает | будет | ужасно | до | слишком | думала | тонкий | качество не | подарок | меньше | вернули деньги | заказ не пришел | ужасный | товар не пришёл | от,0.256196 | 0.144235 | 0.131771 | 0.108813 | 0.103886 | 0.103313 | 0.093291 | 0.089591 | 0.080317 | 0.079678 | 0.075985 | 0.074541 | 0.070488 | 0.069349 | 0.068569,месяц | через | не очень | но деньги | но деньги вернули | штаны | немного | большой | приятный | сильно | блузка | доставка месяц | доставка | ткани | цвета,-0.230294 | -0.136593 | -0.121391 | -0.112536 | -0.107558 | -0.107136 | -0.104337 | -0.097444 | -0.095163 | -0.094256 | -0.089296 | -0.088872 | -0.084865 | -0.078661 | -0.077346,positive side: просвечивает | будет | ужасно | до | слишком | думала | тонкий | качество не | подарок | меньше | вернули деньги | заказ не пришел | ужасный | товар не пришёл | от; negative side: месяц | через | не очень | но деньги | но деньги вернули | штаны | немного | большой | приятный | сильно | блузка | доставка месяц | доставка | ткани | цвета
word_svd_191,word_svd,191,0.1187834606782552,0.0006826007527788668,см | можно | был | при | товара | ткани | сожалению | качество не | мала | смотрится | 10 | первой | ждала | русский | свитер,0.218914 | 0.163305 | 0.114857 | 0.105708 | 0.102684 | 0.093557 | 0.088646 | 0.087594 | 0.081098 | 0.075144 | 0.073434 | 0.073225 | 0.070753 | 0.069581 | 0.066773,класс | чуть | груди | браком | спора | надо | прислали | понравился | хотя | колготки | ещё | меня | самый | открытия | открытия спора,-0.199204 | -0.128994 | -0.128583 | -0.112568 | -0.109865 | -0.105891 | -0.104064 | -0.098540 | -0.092303 | -0.091433 | -0.090838 | -0.089812 | -0.087070 | -0.081219 | -0.081179,positive side: см | можно | был | при | товара | ткани | сожалению | качество не | мала | смотрится | 10 | первой | ждала | русский | свитер; negative side: класс | чуть | груди | браком | спора | надо | прислали | понравился | хотя | колготки | ещё | меня | самый | открытия | открытия спора
char_svd_87,char_svd,87,0.1172743660033914,0.0024858867411428217,меру | азмеру | размеру | змеру | еру | по  | меру  | еру  |  по  | азмеру  | змеру  | ру  | хороше | ороше | роше,0.119049 | 0.118748 | 0.118748 | 0.118748 | 0.117561 | 0.097901 | 0.095116 | 0.095042 | 0.094854 | 0.094753 | 0.094753 | 0.090710 | 0.071307 | 0.071202 | 0.070872,змер  | азмер  | размер  | мер  | ер  | ошо | орошо | рошо | хорошо | денег | енег | дене |  денег |  хорошо |  дене,-0.087627 | -0.087488 | -0.087406 | -0.086962 | -0.081844 | -0.080456 | -0.079943 | -0.079939 | -0.079853 | -0.079532 | -0.079526 | -0.079383 | -0.078904 | -0.078897 | -0.078822,positive side: меру | азмеру | размеру | змеру | еру | по  | меру  | еру  |  по  | азмеру  | змеру  | ру  | хороше | ороше | роше; negative side: змер  | азмер  | размер  | мер  | ер  | ошо | орошо | рошо | хорошо | денег | енег | дене |  денег |  хорошо |  дене
char_svd_66,char_svd,66,0.1166826911796379,0.0031018617241437368,ели |  во | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  недели | дел,0.080514 | 0.078316 | 0.070603 | 0.070561 | 0.069919 | 0.069536 | 0.069494 | 0.068802 | 0.068616 | 0.067542 | 0.065399 | 0.065099 | 0.064402 | 0.064296 | 0.058738,одавц | родавц | продавц | авц | давц | го  | ак  | олг | долг |  долг | его |  дол | чег | чего | дол,-0.078165 | -0.078153 | -0.078133 | -0.078092 | -0.078090 | -0.069097 | -0.061200 | -0.059947 | -0.059511 | -0.059219 | -0.059081 | -0.058092 | -0.057600 | -0.057589 | -0.056838,positive side: ели |  во | неде | недел | едел |  неде |  недел | еде | нед |  нед | недели | едели | дели |  недели | дел; negative side: одавц | родавц | продавц | авц | давц | го  | ак  | олг | долг |  долг | его |  дол | чег | чего | дол
char_svd_122,char_svd,122,0.1160996759182808,0.0017820171734326275,взял | зял | даже | взя | даж | аже  | даже  |  взял | аже |  даже |  даж | зяла | взяла |  взя |  даже ,0.088172 | 0.088172 | 0.087738 | 0.087595 | 0.087319 | 0.086986 | 0.086915 | 0.086416 | 0.086381 | 0.086278 | 0.086272 | 0.086165 | 0.086165 | 0.085849 | 0.085516,обод | своб | вобо | вобод | свобо | свобод | бодн | ободн | вободн | свободн | бод | воб |  дл | ёл  | шёл ,-0.073010 | -0.072884 | -0.072877 | -0.072874 | -0.072870 | -0.072830 | -0.072363 | -0.072363 | -0.072337 | -0.072293 | -0.072110 | -0.071840 | -0.069713 | -0.069570 | -0.069534,positive side: взял | зял | даже | взя | даж | аже  | даже  |  взял | аже |  даже |  даж | зяла | взяла |  взя |  даже ; negative side: обод | своб | вобо | вобод | свобо | свобод | бодн | ободн | вободн | свободн | бод | воб |  дл | ёл  | шёл 
word_svd_193,word_svd,193,0.1159375590312887,0.0006773357098315116,уже | ещё | отличный | при | короткие | майка | нитки торчат | был | другой | хлопок | отправил | чуть | закажу | взяла | блузка,0.278074 | 0.118056 | 0.104840 | 0.102220 | 0.101094 | 0.097280 | 0.095473 | 0.094781 | 0.085568 | 0.083631 | 0.080475 | 0.076388 | 0.076339 | 0.072314 | 0.070705,кофточка | брала | где | два | можно | штаны | понравился | носки | рукава | выглядит | мала | идеально | размеры | красивая | тонкие,-0.203685 | -0.183215 | -0.154472 | -0.124593 | -0.122590 | -0.122550 | -0.117141 | -0.105704 | -0.102855 | -0.093324 | -0.091463 | -0.086165 | -0.081110 | -0.076958 | -0.074550,positive side: уже | ещё | отличный | при | короткие | майка | нитки торчат | был | другой | хлопок | отправил | чуть | закажу | взяла | блузка; negative side: кофточка | брала | где | два | можно | штаны | понравился | носки | рукава | выглядит | мала | идеально | размеры | красивая | тонкие
word_svd_161,word_svd,161,0.114703844711465,0.000802301154908692,нормально | вернули деньги | большой | большое | рукава | соответствуют | цвета | класс | не соответствуют | вернули | спасибо большое | браком | описании | размеры | свитер,0.379446 | 0.160780 | 0.123987 | 0.115263 | 0.101645 | 0.098457 | 0.098104 | 0.091268 | 0.083798 | 0.077602 | 0.077429 | 0.074725 | 0.074523 | 0.071983 | 0.071613,мала | оказалась | будет | футболка | посылка | чуть | выглядит | короткие | при | размером | штаны | всё | оказалась мала | приятный | думала,-0.191660 | -0.144943 | -0.123280 | -0.099824 | -0.098751 | -0.097070 | -0.094310 | -0.093855 | -0.093346 | -0.091404 | -0.089158 | -0.087310 | -0.083272 | -0.080830 | -0.076308,positive side: нормально | вернули деньги | большой | большое | рукава | соответствуют | цвета | класс | не соответствуют | вернули | спасибо большое | браком | описании | размеры | свитер; negative side: мала | оказалась | будет | футболка | посылка | чуть | выглядит | короткие | при | размером | штаны | всё | оказалась мала | приятный | думала
word_svd_144,word_svd,144,0.1142653724997338,0.0008667251027170478,ужас | xl | товар не пришел | классная | пришёл | слишком | будет | нормально | товар пришёл | запах | меньше | думала | есть | прислали | заказ не пришёл,0.225358 | 0.157837 | 0.152087 | 0.148103 | 0.146194 | 0.131089 | 0.111881 | 0.097712 | 0.095914 | 0.091137 | 0.090412 | 0.084908 | 0.084471 | 0.084244 | 0.082975,товар не пришёл | большой | ужасно | выглядит | жаль | просто | заказ не пришел | футболка | было | очень жаль | большое | до | качество | блузка | хотя,-0.178737 | -0.164372 | -0.147761 | -0.139042 | -0.117819 | -0.098987 | -0.090297 | -0.086834 | -0.086774 | -0.085692 | -0.084259 | -0.082875 | -0.076285 | -0.075532 | -0.071763,positive side: ужас | xl | товар не пришел | классная | пришёл | слишком | будет | нормально | товар пришёл | запах | меньше | думала | есть | прислали | заказ не пришёл; negative side: товар не пришёл | большой | ужасно | выглядит | жаль | просто | заказ не пришел | футболка | было | очень жаль | большое | до | качество | блузка | хотя
char_svd_105,char_svd,105,0.114121802862728,0.0020698252313801355,гру |  гру | груд |  груд | руд |  гр | груди | руди |  груди | уди | руди  | груди  |  груди  | уди  | руг,0.106435 | 0.106200 | 0.105815 | 0.105179 | 0.103686 | 0.099053 | 0.081168 | 0.081121 | 0.081059 | 0.079313 | 0.068543 | 0.068543 | 0.068425 | 0.068384 | 0.066865,рнули. | ернули. | ули. | нули. | все |  все | рнули.  | ули.  | нули.  | все  |  все  | ли. | се  | ли.  |  вс,-0.092370 | -0.092370 | -0.092356 | -0.092312 | -0.092199 | -0.090137 | -0.089173 | -0.089155 | -0.089111 | -0.085065 | -0.084829 | -0.084722 | -0.084601 | -0.083162 | -0.079997,positive side: гру |  гру | груд |  груд | руд |  гр | груди | руди |  груди | уди | руди  | груди  |  груди  | уди  | руг; negative side: рнули. | ернули. | ули. | нули. | все |  все | рнули.  | ули.  | нули.  | все  |  все  | ли. | се  | ли.  |  вс
char_svd_63,char_svd,63,0.1139701003332526,0.0031833206881074294,ообще | бще | обще | ообщ | ооб | вообщ | воо | вообще | вооб |  воо |  вооб |  вообщ |  вообще | общ | !!!,0.131652 | 0.131552 | 0.131543 | 0.131352 | 0.130183 | 0.129424 | 0.129422 | 0.129402 | 0.129388 | 0.126433 | 0.126400 | 0.126397 | 0.126376 | 0.124621 | 0.117992,носи | носит | осит |  нос | осить | сить | носить | нос | сит |  носи |  носит |  носить | оси | сить  | осить ,-0.077571 | -0.077550 | -0.077167 | -0.076812 | -0.076764 | -0.076761 | -0.076686 | -0.076595 | -0.073895 | -0.073431 | -0.073176 | -0.072417 | -0.072196 | -0.070329 | -0.070244,positive side: ообще | бще | обще | ообщ | ооб | вообщ | воо | вообще | вооб |  воо |  вооб |  вообщ |  вообще | общ | !!!; negative side: носи | носит | осит |  нос | осить | сить | носить | нос | сит |  носи |  носит |  носить | оси | сить  | осить 
char_svd_83,char_svd,83,0.1134914727228348,0.0025979864978440217,ак  |  так | так |  та | так  |  так  | как  | как |  как |  как  |  ка | ие  |  и  |  не |  не ,0.165987 | 0.163393 | 0.163004 | 0.153845 | 0.136444 | 0.135536 | 0.079287 | 0.078790 | 0.078223 | 0.078090 | 0.043992 | 0.041154 | 0.039938 | 0.039057 | 0.038348,!!! | !!  | !!!  | !!!! | ороша | хороша | роша | оша |  хороша | ошая | орошая | рошая | хорошая | шая |  св,-0.139416 | -0.099971 | -0.096299 | -0.086272 | -0.075304 | -0.075282 | -0.075257 | -0.075142 | -0.074785 | -0.074621 | -0.074611 | -0.074611 | -0.074589 | -0.071345 | -0.066920,positive side: ак  |  так | так |  та | так  |  так  | как  | как |  как |  как  |  ка | ие  |  и  |  не |  не ; negative side: !!! | !!  | !!!  | !!!! | ороша | хороша | роша | оша |  хороша | ошая | орошая | рошая | хорошая | шая |  св
word_svd_63,word_svd,63,0.1133925953169536,0.0014181080401899908,после | стирки | после стирки | отличное | 46 | долгая | 48 | долгая доставка | запах | на 46 | xl | понравилось | качество отличное | первой | очень долгая,0.311836 | 0.257843 | 0.201647 | 0.158378 | 0.128172 | 0.125575 | 0.124102 | 0.104726 | 0.102709 | 0.097968 | 0.095208 | 0.092811 | 0.090026 | 0.086753 | 0.081159,хорошие | это | 42 | продавец | пришел деньги | не пришел деньги | нет | плохое | 44 | советую | для | 42 44 | пришел деньги вернули | на 42 | хорошая,-0.229434 | -0.206343 | -0.152979 | -0.128385 | -0.125139 | -0.124822 | -0.111735 | -0.103960 | -0.102672 | -0.100321 | -0.098763 | -0.097109 | -0.095371 | -0.093949 | -0.090988,positive side: после | стирки | после стирки | отличное | 46 | долгая | 48 | долгая доставка | запах | на 46 | xl | понравилось | качество отличное | первой | очень долгая; negative side: хорошие | это | 42 | продавец | пришел деньги | не пришел деньги | нет | плохое | 44 | советую | для | 42 44 | пришел деньги вернули | на 42 | хорошая
word_svd_16,word_svd,16,0.1133132551537019,0.002761050208564066,отлично | продавец | заказ | заказ не | все | деньги не | все отлично | вернул | деньги не вернули | не вернули | вернул деньги | заказ не пришел | заказ не пришёл | продавец вернул | продавец вернул деньги,0.374927 | 0.184402 | 0.168541 | 0.152502 | 0.149509 | 0.124769 | 0.119204 | 0.115821 | 0.106459 | 0.098724 | 0.089112 | 0.086240 | 0.076329 | 0.074288 | 0.067733,так | нитки | торчат | деньги вернули | так не | не получила | получила | супер | спасибо | товар | товар так | товар так не | торчат нитки | вернули | нитки торчат,-0.231390 | -0.230706 | -0.223556 | -0.209001 | -0.195232 | -0.190040 | -0.189085 | -0.154463 | -0.137517 | -0.135467 | -0.130946 | -0.129252 | -0.120941 | -0.108561 | -0.092000,positive side: отлично | продавец | заказ | заказ не | все | деньги не | все отлично | вернул | деньги не вернули | не вернули | вернул деньги | заказ не пришел | заказ не пришёл | продавец вернул | продавец вернул деньги; negative side: так | нитки | торчат | деньги вернули | так не | не получила | получила | супер | спасибо | товар | товар так | товар так не | торчат нитки | вернули | нитки торчат
word_svd_19,word_svd,19,0.1132908071061227,0.0025369022612429662,пришло | не пришло | так | пришла | быстро | так не | нитки | торчат | товар так | товар так не | платье | очень | не вернули | деньги не | деньги не вернули,0.317749 | 0.191709 | 0.188475 | 0.184130 | 0.182444 | 0.153842 | 0.129456 | 0.127155 | 0.101640 | 0.100216 | 0.092145 | 0.090158 | 0.086913 | 0.084498 | 0.084313,получила | не получила | синтетика | заказ | заказ не | спасибо | товар не получила | ткань | получила деньги | не получила деньги | не | отлично | заказ не получила | качество | заказ не пришел,-0.312651 | -0.294382 | -0.228476 | -0.198567 | -0.194688 | -0.115610 | -0.109447 | -0.109355 | -0.097035 | -0.096609 | -0.096124 | -0.086571 | -0.083898 | -0.076738 | -0.071204,positive side: пришло | не пришло | так | пришла | быстро | так не | нитки | торчат | товар так | товар так не | платье | очень | не вернули | деньги не | деньги не вернули; negative side: получила | не получила | синтетика | заказ | заказ не | спасибо | товар не получила | ткань | получила деньги | не получила деньги | не | отлично | заказ не получила | качество | заказ не пришел
char_svd_79,char_svd,79,0.112860568250887,0.0027159923199793026,!!! | !!  | !!!  | !!!! | ак  | хороша | ороша | роша | оша |  хороша | хорошая | ошая | рошая | орошая | шая,0.202621 | 0.144449 | 0.139708 | 0.125865 | 0.099379 | 0.086938 | 0.086922 | 0.086867 | 0.086720 | 0.086529 | 0.086057 | 0.086045 | 0.086041 | 0.086041 | 0.083147,все | рошо | орошо | хорошо | ошо |  хорошо |  все |  вс | все  | се  |  все  | сем | всем | овсе | совсе,-0.113964 | -0.078501 | -0.078497 | -0.078429 | -0.078299 | -0.077293 | -0.075312 | -0.075128 | -0.073468 | -0.072882 | -0.072507 | -0.069337 | -0.069309 | -0.068703 | -0.068575,positive side: !!! | !!  | !!!  | !!!! | ак  | хороша | ороша | роша | оша |  хороша | хорошая | ошая | рошая | орошая | шая; negative side: все | рошо | орошо | хорошо | ошо |  хорошо |  все |  вс | все  | се  |  все  | сем | всем | овсе | совсе
char_svd_37,char_svd,37,0.1124614747251052,0.0044503506222010525,кры | спор |  спор |  спо | спо | ткр | откр | ткры | откры | пор | льн |  откр |  отк |  откры | боль,0.080426 | 0.079050 | 0.078688 | 0.078593 | 0.077616 | 0.073632 | 0.073578 | 0.073391 | 0.073347 | 0.073106 | 0.070243 | 0.067939 | 0.067868 | 0.067743 | 0.067121,го  | ого | ого  | шла | ного | ного  | ног | мно | много | мног | много  | осыл | сыл | посыл | сылк,-0.058009 | -0.057619 | -0.056748 | -0.047983 | -0.047639 | -0.046739 | -0.046495 | -0.045748 | -0.044165 | -0.044065 | -0.043285 | -0.041800 | -0.041799 | -0.041795 | -0.041766,positive side: кры | спор |  спор |  спо | спо | ткр | откр | ткры | откры | пор | льн |  откр |  отк |  откры | боль; negative side: го  | ого | ого  | шла | ного | ного  | ног | мно | много | мног | много  | осыл | сыл | посыл | сылк
word_svd_46,word_svd,46,0.1123510760874104,0.0015994066255901097,довольна | тонкая | описанию | но | соответствует описанию | хорошо | рекомендую | очень довольна | отличное | денег | очень тонкая | быстрая | размер | не соответствует описанию | такую,0.257130 | 0.170654 | 0.159250 | 0.154242 | 0.143969 | 0.129212 | 0.113636 | 0.113125 | 0.108824 | 0.107109 | 0.104309 | 0.097463 | 0.092854 | 0.084207 | 0.080182,приятная | материал | телу | после | быстро | до | долгая | понравилось | буду | не соответствует | стирки | лучшего | долгая доставка | размер не соответствует | мне,-0.158480 | -0.150778 | -0.141096 | -0.134077 | -0.125801 | -0.117584 | -0.114197 | -0.112219 | -0.109245 | -0.102103 | -0.098441 | -0.093415 | -0.092302 | -0.091867 | -0.090247,positive side: довольна | тонкая | описанию | но | соответствует описанию | хорошо | рекомендую | очень довольна | отличное | денег | очень тонкая | быстрая | размер | не соответствует описанию | такую; negative side: приятная | материал | телу | после | быстро | до | долгая | понравилось | буду | не соответствует | стирки | лучшего | долгая доставка | размер не соответствует | мне
word_svd_26,word_svd,26,0.1110338622043526,0.0021911837855959214,хорошее | качество хорошее | все | ткань | но | фото | на фото | тонкая | платье | размер | что | очень тонкая | как на фото | хорошо | хорошее качество,0.320024 | 0.228521 | 0.193202 | 0.181024 | 0.179040 | 0.176244 | 0.159538 | 0.136139 | 0.113324 | 0.106146 | 0.100511 | 0.084392 | 0.082125 | 0.081641 | 0.080027,рост | за | картинке | пришла | на картинке | на | качество | синтетика | отличное | на рост | качество не | не очень | короткие | не | как на картинке,-0.160718 | -0.150099 | -0.149189 | -0.140731 | -0.139248 | -0.135761 | -0.134480 | -0.129084 | -0.129013 | -0.126674 | -0.125733 | -0.125026 | -0.112820 | -0.106128 | -0.104534,positive side: хорошее | качество хорошее | все | ткань | но | фото | на фото | тонкая | платье | размер | что | очень тонкая | как на фото | хорошо | хорошее качество; negative side: рост | за | картинке | пришла | на картинке | на | качество | синтетика | отличное | на рост | качество не | не очень | короткие | не | как на картинке
char_svd_95,char_svd,95,0.1109589834271584,0.0022939835160153085,фото |  фото | фот |  фот |  фо | ото | все  | се  |  все |  все  |  вс | ишко | ишком | лишк | лишко,0.096845 | 0.096663 | 0.096636 | 0.096523 | 0.094554 | 0.080150 | 0.071760 | 0.071711 | 0.071105 | 0.070965 | 0.067747 | 0.064297 | 0.064291 | 0.064282 | 0.064239,буд |  буд |  бу | ват | лась | ась | илась | илас | дру | друг |  рас | руг |  др | что |  дру,-0.075553 | -0.072765 | -0.071801 | -0.066946 | -0.065578 | -0.065571 | -0.055263 | -0.055254 | -0.052244 | -0.052113 | -0.052098 | -0.051913 | -0.051511 | -0.051478 | -0.051446,positive side: фото |  фото | фот |  фот |  фо | ото | все  | се  |  все |  все  |  вс | ишко | ишком | лишк | лишко; negative side: буд |  буд |  бу | ват | лась | ась | илась | илас | дру | друг |  рас | руг |  др | что |  дру
char_svd_62,char_svd,62,0.1105831074625586,0.0032296279346710937,после | осле | посл | после  | осле  | сле  | осл | кофт | офт | коф |  после |  посл |  после  |  кофт |  коф,0.102245 | 0.102192 | 0.101785 | 0.101448 | 0.101442 | 0.101407 | 0.100540 | 0.100043 | 0.100007 | 0.099985 | 0.099275 | 0.098823 | 0.098493 | 0.098414 | 0.098409,кур | присла | рисла | курт | исла | рисл | присл | урт | ртк |  курт | куртк | уртк | исл | ислал | рислал,-0.069681 | -0.063407 | -0.063407 | -0.063386 | -0.063374 | -0.063333 | -0.063333 | -0.063317 | -0.062620 | -0.062542 | -0.062532 | -0.062532 | -0.062510 | -0.062296 | -0.062286,positive side: после | осле | посл | после  | осле  | сле  | осл | кофт | офт | коф |  после |  посл |  после  |  кофт |  коф; negative side: кур | присла | рисла | курт | исла | рисл | присл | урт | ртк |  курт | куртк | уртк | исл | ислал | рислал
word_svd_10,word_svd,10,0.1105314934342516,0.003247504545307734,по | размеру | по размеру | все | нитки | торчат | пришло | супер | но | подошло | быстро | отлично | за | качество | платье,0.408531 | 0.392111 | 0.369981 | 0.144374 | 0.107252 | 0.101467 | 0.087744 | 0.083298 | 0.076957 | 0.076062 | 0.064259 | 0.063084 | 0.058101 | 0.057719 | 0.057249,доставка | очень | размер | быстрая | на | так не | так | быстрая доставка | доставка быстрая | как на | продавец | товар так | товар так не | не получила | размер не,-0.225921 | -0.215633 | -0.205786 | -0.175365 | -0.118271 | -0.118126 | -0.099220 | -0.097442 | -0.089918 | -0.075257 | -0.068820 | -0.067048 | -0.066446 | -0.065891 | -0.062337,positive side: по | размеру | по размеру | все | нитки | торчат | пришло | супер | но | подошло | быстро | отлично | за | качество | платье; negative side: доставка | очень | размер | быстрая | на | так не | так | быстрая доставка | доставка быстрая | как на | продавец | товар так | товар так не | не получила | размер не
char_svd_49,char_svd,49,0.1098960507626411,0.0037858498484545275,тельн | ельн | тель | ного | ного  | много | мног | ительн | итель | ног | много  | ител | мно | немно | немн,0.086563 | 0.085710 | 0.084547 | 0.084078 | 0.082045 | 0.082016 | 0.081546 | 0.081194 | 0.080629 | 0.080597 | 0.080216 | 0.079850 | 0.079743 | 0.075544 | 0.075506,лох | плох | лохо | плохо | пло | охо |  плох |  пло |  плохо |  пл |  ру | ольш | больш | льш | боль,-0.084929 | -0.084834 | -0.081174 | -0.081088 | -0.080811 | -0.079611 | -0.078613 | -0.075865 | -0.075822 | -0.064288 | -0.046972 | -0.044588 | -0.044506 | -0.044461 | -0.044433,positive side: тельн | ельн | тель | ного | ного  | много | мног | ительн | итель | ног | много  | ител | мно | немно | немн; negative side: лох | плох | лохо | плохо | пло | охо |  плох |  пло |  плохо |  пл |  ру | ольш | больш | льш | боль
char_svd_80,char_svd,80,0.1090597359320287,0.0026692189743407774,!!! | !!  | !!!  | !!!! | !!!!! | !!!!  | тся | осси | росси | росс | осс | ется | сси | сий |  росси,0.173775 | 0.122023 | 0.119051 | 0.110355 | 0.070282 | 0.069308 | 0.057511 | 0.056000 | 0.055991 | 0.055703 | 0.055487 | 0.055446 | 0.055316 | 0.055145 | 0.055112,прост | росто | просто |  прост | осто | росто  | осто  | просто  |  просто | рост | сто  | сто |  прос | прос | то ,-0.118526 | -0.118113 | -0.117476 | -0.115212 | -0.115154 | -0.114423 | -0.114346 | -0.114294 | -0.114031 | -0.111491 | -0.107831 | -0.103205 | -0.098596 | -0.098523 | -0.074930,positive side: !!! | !!  | !!!  | !!!! | !!!!! | !!!!  | тся | осси | росси | росс | осс | ется | сси | сий |  росси; negative side: прост | росто | просто |  прост | осто | росто  | осто  | просто  |  просто | рост | сто  | сто |  прос | прос | то 
word_svd_8,word_svd,8,0.1090463464737373,0.0035679681324176054,очень | размер | вернули | не вернули | деньги не вернули | деньги не | деньги вернули | не очень | заказ не | деньги | размер не | на размер | заказ | 44 | пришёл деньги,0.323441 | 0.294196 | 0.186798 | 0.122467 | 0.121627 | 0.109220 | 0.101181 | 0.082620 | 0.082003 | 0.081664 | 0.074970 | 0.072428 | 0.072391 | 0.070222 | 0.067572,как | как на | фото | на фото | качество | товар | картинке | как на фото | на картинке | продавец | как на картинке | супер | товар не | вернул | цвет,-0.233722 | -0.224276 | -0.208147 | -0.193189 | -0.188975 | -0.178953 | -0.140258 | -0.139703 | -0.132155 | -0.121838 | -0.111710 | -0.108243 | -0.107999 | -0.101009 | -0.097784,positive side: очень | размер | вернули | не вернули | деньги не вернули | деньги не | деньги вернули | не очень | заказ не | деньги | размер не | на размер | заказ | 44 | пришёл деньги; negative side: как | как на | фото | на фото | качество | товар | картинке | как на фото | на картинке | продавец | как на картинке | супер | товар не | вернул | цвет
word_svd_160,word_svd,160,0.1074033375073555,0.00080701434348028,просвечивает | ужас | оказался | вернули деньги | мал | месяц | было | будет | груди | вернули | сожалению | не очень | продавец | меня | ждала,0.228559 | 0.194994 | 0.169200 | 0.156383 | 0.149216 | 0.109712 | 0.101181 | 0.099944 | 0.099481 | 0.096511 | 0.090086 | 0.087585 | 0.087287 | 0.086858 | 0.082700,прислали | меньше | свой | слишком | возвращать | посылка | на свой | класс | бы | на размер | хотел | не хотел | возвращать деньги | сильно | продавец не,-0.174581 | -0.121029 | -0.119435 | -0.113263 | -0.111102 | -0.110944 | -0.105594 | -0.097556 | -0.093155 | -0.092479 | -0.087920 | -0.086868 | -0.085659 | -0.083972 | -0.080369,positive side: просвечивает | ужас | оказался | вернули деньги | мал | месяц | было | будет | груди | вернули | сожалению | не очень | продавец | меня | ждала; negative side: прислали | меньше | свой | слишком | возвращать | посылка | на свой | класс | бы | на размер | хотел | не хотел | возвращать деньги | сильно | продавец не
char_svd_91,char_svd,91,0.1069613223262639,0.00238508464778795,елик | велик | вели |  вели |  велик | лик |  вел | вел | ват | буд |  буд | лико |  бу | елико | велико,0.103191 | 0.103159 | 0.102319 | 0.101949 | 0.101946 | 0.101750 | 0.101680 | 0.100244 | 0.098054 | 0.085094 | 0.083547 | 0.082511 | 0.082478 | 0.082268 | 0.082182,прост | просто |  прост | росто | осто  | просто  | росто  | осто |  просто | ильн | силь | сильн | иль | ильно |  сильн,-0.060889 | -0.060013 | -0.059264 | -0.059054 | -0.058667 | -0.058660 | -0.058653 | -0.058476 | -0.058330 | -0.057650 | -0.057540 | -0.057528 | -0.057438 | -0.057433 | -0.056583,positive side: елик | велик | вели |  вели |  велик | лик |  вел | вел | ват | буд |  буд | лико |  бу | елико | велико; negative side: прост | просто |  прост | росто | осто  | просто  | росто  | осто |  просто | ильн | силь | сильн | иль | ильно |  сильн
